timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,TimeLine
1614697671177,1,1-es2015.js,200,OK,Csae 1 1-9,text,true,,11309,780,9,9,https://192.168.78.11/dcim/1-es2015.js,1,0,0,136159
1614697671066,109,dcim embedded,200,"Number of samples in transaction : 6, number of failing samples : 0",Csae 1 1-9,,true,,13155686,4707,9,9,null,4,3,0,136048
1614697670733,384,"Login 01 (sign in, load resource)",,"Number of samples in transaction : 26, number of failing samples : 2",Csae 1 1-9,,false,,28669811,14239,9,9,null,99,61,13,135715
1614697671183,23,models,200,,Csae 1 1-9,text,true,,602,816,9,9,https://192.168.78.11/dcTrackApp/api/v1/models?gcsr=0.8632921708089737,23,0,0,136165
1614697671212,34,users,302,Found,Csae 1 1-9,text,true,,1346,842,9,9,https://192.168.78.11/users?gcsr=0.7549566389301904,34,0,0,136194
1614697671256,7,pages-pages-module-es2015.js,200,OK,Csae 1 1-9,text,true,,721245,870,9,9,https://192.168.78.11/dcim/pages-pages-module-es2015.js?gcsr=0.5082516930244264,1,0,0,136238
1614697671264,82,user_href,200,OK,Csae 1 1-9,text,true,,30729,820,9,9,https://192.168.78.11/users/1,81,0,0,136246
1614697671355,10,checkSession,200,,Csae 1 1-9,text,true,,478,973,9,9,https://192.168.78.11/dcTrackApp/api/user/checkSession?cleanCache=true,10,0,0,136337
1614697671178,156,load user data,200,"Number of samples in transaction : 5, number of failing samples : 0",Csae 1 1-9,,true,,754400,4321,9,9,null,149,31,0,136160
1614697671365,18,accessLevel,200,,Csae 1 1-9,text,true,,447,956,9,9,https://192.168.78.11/dcTrackApp/api/user/accessLevel,18,0,0,136347
1614697671384,51,headerMenu,200,,Csae 1 1-9,text,true,,2191,958,9,9,https://192.168.78.11/dcTrackApp/api/v2/rbac/headerMenu,51,0,0,136366
1614697671436,12,accessLevel,200,,Csae 1 1-9,text,true,,447,956,9,9,https://192.168.78.11/dcTrackApp/api/user/accessLevel,11,0,0,136418
1614697671448,18,default_location,200,,Csae 1 1-9,text,true,,348,961,9,9,https://192.168.78.11/dcTrackApp/api/user/default_location,18,0,0,136430
1614697671467,51,APPLICATION_SETTING/0,200,,Csae 1 1-9,text,true,,906,981,9,9,https://192.168.78.11/dcTrackApp/api/v2/settings/dctrack/APPLICATION_SETTING/0,51,0,0,136449
1614697671519,6,mmltEnabled,200,,Csae 1 1-9,text,true,,329,971,9,9,https://192.168.78.11/dcTrackApp/api/v2/settings/dctrack/mmltEnabled,6,0,0,136501
1614697671526,37,permissions,200,,Csae 1 1-9,text,true,,1095,959,9,9,https://192.168.78.11/dcTrackApp/api/v2/rbac/permissions,37,0,0,136508
1614697671564,39,preferences,200,OK,Csae 1 1-9,text,true,,1865,944,9,9,https://192.168.78.11/users/1/preferences,39,0,0,136546
1614697671365,232,load data,200,"Number of samples in transaction : 8, number of failing samples : 0",Csae 1 1-9,,true,,7628,7686,9,9,null,231,7,0,136347
1614697671178,388,Login 03 (load resource & login user),200,"Number of samples in transaction : 14, number of failing samples : 0",Csae 1 1-9,,true,,762028,12007,9,9,null,380,38,0,136160
1614697671604,1,sunbird-dctrack-light.png,200,OK,Csae 1 1-9,bin,true,,5448,962,9,9,https://192.168.78.11/dcim/assets/sunbird-dctrack-light.png,1,0,0,136586
1614697671606,3,logo.image,200,OK,Csae 1 1-9,text,true,,358,954,9,9,https://192.168.78.11/user_content/logos/logo.image,3,0,0,136588
1614697671609,1,roboto-v20-latin-regular.woff2,200,OK,Csae 1 1-9,text,true,,16087,960,9,9,https://192.168.78.11/dcim/roboto-v20-latin-regular.woff2,1,0,0,136591
1614697671611,1,fontawesome-webfont.woff2,200,OK,Csae 1 1-9,text,true,,77507,1043,9,9,https://192.168.78.11/assets/font-awesome/fontawesome-webfont-2adefcbc041e7d18fcf2d417879dc5a09997aa64d675b7a3c4b6ce33da13f3fe.woff2?v=4.7.0,0,0,0,136593
1614697671609,2,woff,200,"Number of samples in transaction : 2, number of failing samples : 0",Csae 1 1-9,,true,,93594,2003,9,9,null,1,1,0,136591
1614697671612,111,app,200,OK,Csae 1 1-9,text,true,,11578675,8493,9,9,https://192.168.78.11/app/,1,0,0,136594
1614697671612,1,app-0,200,OK,Csae 1 1-9,text,true,,1338,929,9,9,https://192.168.78.11/app/,1,0,0,136594
1614697671614,1,app-1,200,OK,Csae 1 1-9,text,true,,330,946,9,9,https://192.168.78.11/app/main.42b6269d.css,1,0,0,136596
1614697671615,1,app-2,200,OK,Csae 1 1-9,text,true,,154129,939,9,9,https://192.168.78.11/app/vendor.css,1,0,0,136597
1614697671617,4,app-3,200,OK,Csae 1 1-9,text,true,,433790,937,9,9,https://192.168.78.11/app/dark.css,1,0,0,136599
1614697671622,4,app-4,200,OK,Csae 1 1-9,text,true,,433808,938,9,9,https://192.168.78.11/app/light.css,1,0,0,136604
1614697671627,41,app-5,200,OK,Csae 1 1-9,text,true,,4319583,945,9,9,https://192.168.78.11/app/main.42b6269d.js,1,0,0,136609
1614697671668,53,app-6,200,OK,Csae 1 1-9,text,true,,6234781,954,9,9,https://192.168.78.11/app/vendor.42b6269d.bundle.js,1,0,0,136650
1614697671721,1,app-7,200,OK,Csae 1 1-9,text,true,,458,952,9,9,https://192.168.78.11/app/dark.42b6269d.bundle.js,1,0,0,136703
1614697671722,1,app-8,200,OK,Csae 1 1-9,text,true,,458,953,9,9,https://192.168.78.11/app/light.42b6269d.bundle.js,1,0,0,136704
1614697671723,20,eventCount,200,,Csae 1 1-9,text,true,,376,974,9,9,https://192.168.78.11/dcTrackApp/api/v2/events/eventCount?status=active,20,0,0,136705
1614697671604,137,Login 04 (load main page),200,"Number of samples in transaction : 7, number of failing samples : 0",Csae 1 1-9,,true,,11678451,13386,9,9,null,26,2,0,136586
1614697671744,1,common-en-US.json,200,OK,Csae 1 1-9,text,true,,52141,966,9,9,https://192.168.78.11/app/scripts/static/i18n/common-en-US.json,0,0,0,136726
1614697671745,3,labels.json,200,OK,Csae 1 1-9,text,true,,18577,955,9,9,https://192.168.78.11/app/scripts/static/labels.json,0,0,0,136727
1614697671753,11,policies,200,,Csae 1 1-9,text,true,,310,974,9,9,https://192.168.78.11/dcTrackApp/api/v2/policies?_dc=0.7677744799381848,11,0,0,136735
1614697671770,10,list,200,,Csae 1 1-9,text,true,,327,982,9,9,https://192.168.78.11/dcTrackApp/api/v2/expressions/list?_dc=0.1768219501245818,10,0,0,136752
1614697671785,27,ALL_LKS,200,,Csae 1 1-9,text,true,,27605,996,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_LKS?_dc=0.5954635346752952,27,0,0,136767
1614697671820,9,netmasks,200,,Csae 1 1-9,text,true,,1339,983,9,9,https://192.168.78.11/dcTrackApp/api/v2/lookups/netmasks?_dc=0.37824630986715946,9,0,0,136802
1614697671834,24,locationLevel/2,200,,Csae 1 1-9,text,true,,4719,1018,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/DC_LOCATION/0/locationLevel/2?_dc=0.7930525788967163,24,0,0,136816
1614697671866,21,ALL_LKU,200,,Csae 1 1-9,text,true,,33685,995,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_LKU?_dc=0.483420772840751,20,0,0,136848
1614697671894,23,MAKE,200,,Csae 1 1-9,text,true,,16495,994,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/MAKE?_dc=0.12941483649144003,23,0,0,136876
1614697671925,22,ALL_CUSTOM,200,,Csae 1 1-9,text,true,,57759,999,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_CUSTOM?_dc=0.6986273218397169,21,0,0,136907
1614697671954,21,USER,200,,Csae 1 1-9,text,true,,1713,993,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER?_dc=0.2955747985638303,20,0,0,136936
1614697671983,13,USER_GROUP,200,,Csae 1 1-9,text,true,,556,999,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER_GROUP?_dc=0.1463306263682581,13,0,0,136965
1614697672002,58,PROJECT_NUMBER,200,,Csae 1 1-9,text,true,,640,1003,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/PROJECT_NUMBER?_dc=0.7807993121299052,58,0,0,136984
1614697672068,20,CONTRACT_NUMBER,200,,Csae 1 1-9,text,true,,341,1004,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONTRACT_NUMBER?_dc=0.6853304096235533,20,0,0,137050
1614697671947,112,get users information,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-9,,true,,3250,3999,9,9,null,111,29,0,136929
1614697672096,12,connectors?typeName=Data,200,,Csae 1 1-9,text,true,,19434,998,9,9,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Data&_dc=0.4747392985341593,9,0,0,137078
1614697672115,17,connectors?typeName=Power,200,,Csae 1 1-9,text,true,,41991,999,9,9,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power&_dc=0.7489575921451961,12,0,0,137097
1614697672140,8,connectors?typeName=Breaker (DC),200,,Csae 1 1-9,text,true,,1662,1011,9,9,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Breaker+%28DC%29&_dc=0.20092509005005155,8,0,0,137122
1614697672154,8,connectors?typeName=Power (DC),200,,Csae 1 1-9,text,true,,654,1008,9,9,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power+%28DC%29&_dc=0.8349573344627695,8,0,0,137136
1614697672166,7,phaseLegMap?portType=20003,200,,Csae 1 1-9,text,true,,1049,998,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/phaseLegMap?portType=20003&_dc=0.338705098451487,7,0,0,137148
1614697672179,6,phaseLegMap?portType=20002,200,,Csae 1 1-9,text,true,,681,994,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20002&_dc=0.79050084524048,6,0,0,137161
1614697672189,7,phaseLegMap?portType=20003,200,,Csae 1 1-9,text,true,,790,996,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20003&_dc=0.3076035117435296,7,0,0,137171
1614697672200,8,phaseLegMap?portType=20001,200,,Csae 1 1-9,text,true,,531,997,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20001&_dc=0.03732886759041121,8,0,0,137182
1614697672211,7,voltsMap?portType=20002,200,,Csae 1 1-9,text,true,,1373,996,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/voltsMap?portType=20002&_dc=0.8460352023950991,7,0,0,137193
1614697672222,26,voltsMap?portType=20003,200,,Csae 1 1-9,text,true,,240124,996,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/voltsMap?portType=20003&_dc=0.8528887031554269,24,0,0,137204
1614697672252,7,voltsMap?portType=20001,200,,Csae 1 1-9,text,true,,1122,997,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/voltsMap?portType=20001&_dc=0.35695733635820937,7,0,0,137234
1614697672263,7,voltsDDL?portType=20002&inletPhaseCode=-1&inletVoltsCode=-1&outletPhaseCode=-1&outletPhaseLegCode=-1&modelSubClassCode=5001,200,,Csae 1 1-9,text,true,,663,1096,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/voltsDDL?portType=20002&inletPhaseCode=-1&inletVoltsCode=-1&outletPhaseCode=-1&outletPhaseLegCode=-1&modelSubClassCode=5001&_dc=0.6316501533876631,7,0,0,137245
1614697672273,5,/voltsDDL?portType=20002&inletPhaseCode=-1&inletVoltsCode=-1&outletPhaseCode=-1&outletPhaseLegCode=-1&modelSubClassCode=2102,200,,Csae 1 1-9,text,true,,334,1096,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/voltsDDL?portType=20002&inletPhaseCode=-1&inletVoltsCode=-1&outletPhaseCode=-1&outletPhaseLegCode=-1&modelSubClassCode=2102&_dc=0.7735830865788241,5,0,0,137255
1614697672282,6,phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=5001,200,,Csae 1 1-9,text,true,,476,1038,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=5001&_dc=0.20536045335157027,6,0,0,137264
1614697672291,7,phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=2103,200,,Csae 1 1-9,text,true,,347,1038,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=2103&_dc=0.34158468813723397,7,0,0,137273
1614697672301,6,phaseDDL?portType=20003&inletPhaseCode=-1&modelSubClassCode=2103,200,,Csae 1 1-9,text,true,,398,1038,9,9,https://192.168.78.11/dcTrackApp/api/v1/models/phaseDDL?portType=20003&inletPhaseCode=-1&modelSubClassCode=2103&_dc=0.20124048827768592,6,0,0,137283
1614697672308,1,font-awesome.json,200,OK,Csae 1 1-9,text,true,,35766,961,9,9,https://192.168.78.11/app/scripts/static/font-awesome.json,0,0,0,137290
1614697672312,17,locationDropdown?listType=itemFilter,200,,Csae 1 1-9,text,true,,5522,1007,9,9,https://192.168.78.11/dcTrackApp/api/v2/rbac/locationDropdown?listType=itemFilter&_dc=0.8587482259461433,17,0,0,137294
1614697672334,18,20000,200,,Csae 1 1-9,text,true,,1014,999,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/cord/20000?_dc=0.6030722822266691,18,0,0,137316
1614697672357,19,30000,200,,Csae 1 1-9,text,true,,2366,1000,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/cord/30000?_dc=0.46291237019720144,19,0,0,137339
1614697672384,14,CONNECTOR_ATTRIBUTE,200,,Csae 1 1-9,text,true,,661,1009,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONNECTOR_ATTRIBUTE?_dc=0.08244387564695832,14,0,0,137366
1614697672404,14,CORD_TYPE,200,,Csae 1 1-9,text,true,,1327,998,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CORD_TYPE?_dc=0.2339535936318855,14,0,0,137386
1614697672425,14,BUDGET_STATUS,200,,Csae 1 1-9,text,true,,434,1002,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/BUDGET_STATUS?_dc=0.8573946016594878,14,0,0,137407
1614697672444,16,ALL_PARTS_ACTION,200,,Csae 1 1-9,text,true,,715,1005,9,9,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_PARTS_ACTION?_dc=0.1609231592594178,16,0,0,137426
1614697672088,257,get contrast data,200,"Number of samples in transaction : 24, number of failing samples : 0",Csae 1 1-9,,true,,359434,24277,9,9,null,246,115,0,137070
1614697672461,0,dashboard-en-US.json,200,OK,Csae 1 1-9,text,true,,14364,969,9,9,https://192.168.78.11/app/scripts/static/i18n/dashboard-en-US.json,0,0,0,137443
1614697672462,2,permission-en-US.json,200,OK,Csae 1 1-9,text,true,,1382,970,9,9,https://192.168.78.11/app/scripts/static/i18n/permission-en-US.json,2,0,0,137444
1614697672464,1,labels.json,200,OK,Csae 1 1-9,text,true,,18577,955,9,9,https://192.168.78.11/app/scripts/static/labels.json,1,0,0,137446
1614697672460,3,format,200,"Number of samples in transaction : 3, number of failing samples : 0",Csae 1 1-9,,true,,34323,2894,9,9,null,3,2,0,137442
1614697672471,231,folders,200,OK,Csae 1 1-9,text,true,,45366,966,9,9,https://192.168.78.11/dashboardr/folders?_dc=0.2752512727950457,231,0,0,137453
1614697672704,4,sunbird-dctrack-light.png,200,OK,Csae 1 1-9,bin,true,,5448,968,9,9,https://192.168.78.11/app/assets/images/sunbird-dctrack-light.png,4,0,0,137686
1614697672709,1,roboto-v20-latin-500.woff2,200,OK,Csae 1 1-9,text,true,,16218,968,9,9,https://192.168.78.11/app/assets/fonts/roboto-v20-latin-500.woff2,1,0,0,137691
1614697672711,22,fontawesome-webfont.woff2,200,OK,Csae 1 1-9,text,true,,77512,967,9,9,https://192.168.78.11/app/assets/fonts/fontawesome-webfont.woff2,21,0,19,137693
1614697672733,1,roboto-v20-latin-regular.woff2,200,OK,Csae 1 1-9,text,true,,16087,972,9,9,https://192.168.78.11/app/assets/fonts/roboto-v20-latin-regular.woff2,1,0,0,137715
1614697672734,1,roboto-v20-latin-italic.woff2,200,OK,Csae 1 1-9,text,true,,17675,971,9,9,https://192.168.78.11/app/assets/fonts/roboto-v20-latin-italic.woff2,0,0,0,137716
1614697672708,25,woff,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-9,,true,,127492,3878,9,9,null,23,2,19,137690
1614697672740,125,widgets,200,OK,Csae 1 1-9,text,true,,33086,974,9,9,https://192.168.78.11/dashboardr/folders/widgets?_dc=0.4221747915346652,124,0,0,137722
1614697672875,28,portlets,200,OK,Csae 1 1-9,text,true,,2969,979,9,9,https://192.168.78.11/dashboardr/dashboards/1/portlets?_dc=0.608106869882217,28,0,0,137857
1614697672904,0,roboto-v20-latin-700.woff2,200,OK,Csae 1 1-9,text,true,,16167,968,9,9,https://192.168.78.11/app/assets/fonts/roboto-v20-latin-700.woff2,0,0,0,137886
1614697671743,936,Login 02 (load resource & user accounts),200,"Number of samples in transaction : 54, number of failing samples : 0",Csae 1 1-9,,true,,840492,49765,9,9,null,915,226,19,136725
1614697672926,76,dashboardr/chart_widgets/4,200,OK,parallel bzm - Parallel Controller,text,true,,2528,974,6,9,https://192.168.78.11/dashboardr/chart_widgets/4?_dc=0.6114855700905014,76,0,11,137908
1614697672924,191,dashboardr/chart_widgets/73,200,OK,parallel bzm - Parallel Controller,text,true,,12547,976,5,9,https://192.168.78.11/dashboardr/chart_widgets/73?_dc=0.20104332266577507,190,0,10,137906
1614697672926,192,dashboardr/chart_widgets/2,200,OK,parallel bzm - Parallel Controller,text,true,,8522,974,4,9,https://192.168.78.11/dashboardr/chart_widgets/2?_dc=0.6158286378386394,192,0,14,137908
1614697672925,220,dashboardr/chart_widgets/3,200,OK,parallel bzm - Parallel Controller,text,true,,10416,973,3,9,https://192.168.78.11/dashboardr/chart_widgets/3?_dc=0.686328808131906,220,0,10,137907
1614697672927,251,dashboardr/chart_widgets/5,200,OK,parallel bzm - Parallel Controller,text,true,,8379,974,2,9,https://192.168.78.11/dashboardr/chart_widgets/5?_dc=0.4095605166338686,250,0,11,137909
1614697672925,253,dashboardr/chart_widgets/1,200,OK,parallel bzm - Parallel Controller,text,true,,8472,975,2,9,https://192.168.78.11/dashboardr/chart_widgets/1?_dc=0.19457622827069232,253,0,11,137907
1614697673192,169,dashboardr/chart_widgets/7,200,OK,parallel bzm - Parallel Controller,text,true,,8342,976,4,9,https://192.168.78.11/dashboardr/chart_widgets/7?_dc=0.054878812295829915,169,0,13,138174
1614697673193,235,dashboardr/chart_widgets/72,200,OK,parallel bzm - Parallel Controller,text,true,,8847,975,3,9,https://192.168.78.11/dashboardr/chart_widgets/72?_dc=0.7733193461093658,235,0,16,138175
1614697673193,257,dashboardr/chart_widgets/9,200,OK,parallel bzm - Parallel Controller,text,true,,11198,974,2,9,https://192.168.78.11/dashboardr/chart_widgets/9?_dc=0.8781881998695873,257,0,15,138175
1614697673191,326,dashboardr/chart_widgets/6,200,OK,parallel bzm - Parallel Controller,text,true,,9887,975,1,9,https://192.168.78.11/dashboardr/chart_widgets/6?_dc=0.40478702615163964,326,0,12,138173
1614697672905,2170,load widget,200,"Number of samples in transaction : 2, number of failing samples : 0",parallel bzm - Parallel Controller,,true,,89138,9746,1,9,null,2168,-1556,123,137887
1614697673529,51,dashboardr/parameters/58,200,OK,parallel load data - Parallel Controller,text,true,,3849,1202,6,9,https://192.168.78.11/dashboardr/parameters/58,51,0,12,138511
1614697673524,66,dashboardr/parameters/58,200,OK,parallel load data - Parallel Controller,text,true,,3849,1202,5,9,https://192.168.78.11/dashboardr/parameters/58,66,0,16,138506
1614697673523,81,dashboardr/parameters/9,200,OK,parallel load data - Parallel Controller,text,true,,2118,1158,4,9,https://192.168.78.11/dashboardr/parameters/9,81,0,15,138505
1614697673523,198,dashboardr/chart_widgets/1/data,200,OK,parallel load data - Parallel Controller,text,true,,4904,1570,3,9,https://192.168.78.11/dashboardr/chart_widgets/1/data,198,0,13,138505
1614697673524,3118,dashboardr/chart_widgets/73/data,200,OK,parallel load data - Parallel Controller,text,true,,36410,1813,2,9,https://192.168.78.11/dashboardr/chart_widgets/73/data,3118,0,15,138506
1614697673523,9936,dashboardr/chart_widgets/2/data,200,OK,parallel load data - Parallel Controller,text,true,,5088,1570,1,9,https://192.168.78.11/dashboardr/chart_widgets/2/data,9936,0,14,138505
1614697673519,13450,load data,200,"Number of samples in transaction : 1, number of failing samples : 0",parallel load data - Parallel Controller,,true,,56218,8515,1,9,null,13450,-3507,85,138501
1614697672905,15620,Login 05 (load dashboard),200,"Number of samples in transaction : 4, number of failing samples : 0",parallel load data - Parallel Controller,,true,,145356,18261,1,9,null,15618,-5063,208,137887
1614697683461,0,Login 06 (load Session and eventCount),200,"Number of samples in transaction : 0, number of failing samples : 0",,,true,,0,0,0,0,null,0,0,0,148443
1614697687734,0,dummy origin,200,OK,Csae 1 1-10,text,true,,114,0,10,10,null,0,0,0,152716
1614697687736,16,load root,200,OK,Csae 1 1-10,text,true,,2433,357,10,10,https://192.168.78.11/dcim/,15,0,15,152718
1614697687736,15,load root-0,301,Moved Permanently,Csae 1 1-10,text,true,,458,116,10,10,https://192.168.78.11/,15,0,15,152718
1614697687751,1,load root-1,301,Moved Permanently,Csae 1 1-10,text,true,,459,120,10,10,https://192.168.78.11/dcim,1,0,0,152733
1614697687752,0,load root-2,200,OK,Csae 1 1-10,text,true,,1516,121,10,10,https://192.168.78.11/dcim/,0,0,0,152734
1614697687753,0,runtime-es2015.js,200,OK,Csae 1 1-10,text,true,,9722,138,10,10,https://192.168.78.11/dcim/runtime-es2015.js,0,0,0,152735
1614697687753,6,polyfills-es2015.js,200,OK,Csae 1 1-10,text,true,,751643,140,10,10,https://192.168.78.11/dcim/polyfills-es2015.js,1,0,0,152735
1614697687759,32,styles-es2015.js,200,OK,Csae 1 1-10,text,true,,3832932,137,10,10,https://192.168.78.11/dcim/styles-es2015.js,1,0,0,152741
1614697687792,70,vendor-es2015.js,200,OK,Csae 1 1-10,text,true,,8396977,137,10,10,https://192.168.78.11/dcim/vendor-es2015.js,1,0,0,152774
1614697687863,2,main-es2015.js,200,OK,Csae 1 1-10,text,true,,153103,135,10,10,https://192.168.78.11/dcim/main-es2015.js,1,0,0,152845
1614697687865,1,1-es2015.js,200,OK,Csae 1 1-10,text,true,,11309,132,10,10,https://192.168.78.11/dcim/1-es2015.js,1,0,0,152847
1614697687752,111,dcim embedded,200,"Number of samples in transaction : 6, number of failing samples : 0",Csae 1 1-10,,true,,13155686,819,10,10,null,5,3,0,152734
1614697687872,4,models,401,,Csae 1 1-10,text,false,,342,168,10,10,https://192.168.78.11/dcTrackApp/api/v1/models?gcsr=0.5090759359773637,4,0,0,152854
1614697687880,26,users,302,Found,Csae 1 1-10,text,true,,1028,146,10,10,https://192.168.78.11/users?gcsr=0.10217529042413809,26,0,0,152862
1614697687906,7,pages-pages-module-es2015.js,200,OK,Csae 1 1-10,text,true,,721245,626,10,10,https://192.168.78.11/dcim/pages-pages-module-es2015.js,1,0,0,152888
1614697687866,37,load data,,"Number of samples in transaction : 3, number of failing samples : 1",Csae 1 1-10,,false,,722615,940,10,10,null,31,10,0,152848
1614697687913,46,logout,200,OK,Csae 1 1-10,text,true,,691596,2532,10,10,https://192.168.78.11/login/login?redir=%2Fdcim%2F,4,0,0,152895
1614697687913,4,logout-0,302,Found,Csae 1 1-10,text,true,,1276,622,10,10,https://192.168.78.11/login/logout?redir=%2Fdcim%2F,4,0,0,152895
1614697687917,28,logout-1,200,OK,Csae 1 1-10,text,true,,94083,621,10,10,https://192.168.78.11/login/login?redir=%2Fdcim%2F,28,0,0,152899
1614697687952,2,logout-2,200,OK,Csae 1 1-10,text,true,,162489,642,10,10,https://192.168.78.11/assets/login-9d5befbb3ef0093836c4ceed4be3296b30c78bdc6acc8c59d8cd418047f90d66.css,1,0,0,152934
1614697687955,4,logout-3,200,OK,Csae 1 1-10,text,true,,433748,647,10,10,https://192.168.78.11/assets/application-a2cffd1302fd95d8e06fbdf734512a9d4a300e322368812c1b0e14737c75771c.js,1,0,0,152937
1614697688002,3,accessLevel,403,,Csae 1 1-10,text,false,,284,592,10,10,https://192.168.78.11/dcTrackApp/api/user/accessLevel,3,0,0,152984
1614697688005,6,sunbird-login-bg.jpg,200,OK,Csae 1 1-10,bin,true,,687735,668,10,10,https://192.168.78.11/assets/raritan_assets/sunbird-login-bg-cfcde8aba14a2957fa25808c60c88d68d20c7d694dce2fb1392fd806c0d46459.jpg,1,0,0,152987
1614697688012,0,sunbird-logo-white.png,200,OK,Csae 1 1-10,bin,true,,10090,670,10,10,https://192.168.78.11/assets/raritan_assets/sunbird-logo-white-7ec124f9162fab9ec2744d9284eb21e22d9d0fb679939b5c0f586d9735579d4a.png,0,0,0,152994
1614697688012,1,fontawesome-webfont.woff2,200,OK,Csae 1 1-10,text,true,,77507,679,10,10,https://192.168.78.11/assets/font-awesome/fontawesome-webfont-2adefcbc041e7d18fcf2d417879dc5a09997aa64d675b7a3c4b6ce33da13f3fe.woff2?v=4.7.0,1,0,0,152994
1614697688013,2,Roboto-Regular.ttf,200,OK,Csae 1 1-10,text,true,,163224,658,10,10,https://192.168.78.11/assets/Roboto/Roboto-Regular-f0e5a21bf5c95e4c1bce2be98a3656ebcc6d42a21f41c4e3ebf69dd815702e54.ttf,1,0,0,152995
1614697688005,9,load root page resource,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-10,,true,,938556,2675,10,10,null,3,1,0,152987
1614697688015,42,login,200,OK,Csae 1 1-10,text,true,,2955,1624,10,10,https://192.168.78.11/dcim/,41,0,0,152997
1614697688015,41,login-0,302,Found,Csae 1 1-10,text,true,,1439,855,10,10,https://192.168.78.11/login/login,41,0,0,152997
1614697688057,0,login-1,200,OK,Csae 1 1-10,text,true,,1516,769,10,10,https://192.168.78.11/dcim/,0,0,0,153039
1614697688058,0,runtime-es2015.js,200,OK,Csae 1 1-10,text,true,,9722,786,10,10,https://192.168.78.11/dcim/runtime-es2015.js,0,0,0,153040
1614697688059,6,polyfills-es2015.js,200,OK,Csae 1 1-10,text,true,,751643,788,10,10,https://192.168.78.11/dcim/polyfills-es2015.js,1,0,0,153041
1614697688065,32,styles-es2015.js,200,OK,Csae 1 1-10,text,true,,3832932,785,10,10,https://192.168.78.11/dcim/styles-es2015.js,1,0,0,153047
1614697688098,69,vendor-es2015.js,200,OK,Csae 1 1-10,text,true,,8396977,785,10,10,https://192.168.78.11/dcim/vendor-es2015.js,1,0,0,153080
1614697688168,1,main-es2015.js,200,OK,Csae 1 1-10,text,true,,153103,783,10,10,https://192.168.78.11/dcim/main-es2015.js,1,0,0,153150
1614697688170,0,1-es2015.js,200,OK,Csae 1 1-10,text,true,,11309,780,10,10,https://192.168.78.11/dcim/1-es2015.js,0,0,0,153152
1614697688057,108,dcim embedded,200,"Number of samples in transaction : 6, number of failing samples : 0",Csae 1 1-10,,true,,13155686,4707,10,10,null,4,5,0,153039
1614697687734,372,"Login 01 (sign in, load resource)",,"Number of samples in transaction : 26, number of failing samples : 2",Csae 1 1-10,,false,,28669811,14246,10,10,null,106,64,15,152716
1614697688174,18,models,200,,Csae 1 1-10,text,true,,602,816,10,10,https://192.168.78.11/dcTrackApp/api/v1/models?gcsr=0.5432369291737641,18,0,0,153156
