timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610528591939,7,runtime-es2015.js,200,OK,Csae 1 1-1,text,true,,9722,139,3,3,https://192.168.78.11/dcim/runtime-es2015.js,7,0,0
1610528591947,146,polyfills-es2015.js,200,OK,Csae 1 1-1,text,true,,751643,141,3,3,https://192.168.78.11/dcim/polyfills-es2015.js,8,0,0
1610528591943,156,polyfills-es2015.js,200,OK,Csae 1 1-3,text,true,,751643,141,3,3,https://192.168.78.11/dcim/polyfills-es2015.js,18,0,0
1610528591944,160,polyfills-es2015.js,200,OK,Csae 1 1-2,text,true,,751643,141,3,3,https://192.168.78.11/dcim/polyfills-es2015.js,4,0,0
1610528592096,167,styles-es2015.js,200,OK,Csae 1 1-1,text,true,,3832932,138,3,3,https://192.168.78.11/dcim/styles-es2015.js,21,0,0
1610528592106,172,styles-es2015.js,200,OK,Csae 1 1-2,text,true,,3832932,138,3,3,https://192.168.78.11/dcim/styles-es2015.js,24,0,0
1610528592100,181,styles-es2015.js,200,OK,Csae 1 1-3,text,true,,3832932,138,3,3,https://192.168.78.11/dcim/styles-es2015.js,20,0,0
1610528592265,198,vendor-es2015.js,200,OK,Csae 1 1-1,text,true,,8396977,138,3,3,https://192.168.78.11/dcim/vendor-es2015.js,5,0,0
1610528592465,6,main-es2015.js,200,OK,Csae 1 1-1,text,true,,153103,136,3,3,https://192.168.78.11/dcim/main-es2015.js,2,0,0
1610528592472,4,1-es2015.js,200,OK,Csae 1 1-1,text,true,,11309,133,3,3,https://192.168.78.11/dcim/1-es2015.js,4,0,0
1610528591939,528,dcim embedded,200,"Number of samples in transaction : 6, number of failing samples : 0",Csae 1 1-1,,true,,13155686,825,3,3,null,47,9,0
1610528592279,201,vendor-es2015.js,200,OK,Csae 1 1-2,text,true,,8396977,138,3,3,https://192.168.78.11/dcim/vendor-es2015.js,9,0,0
1610528592282,200,vendor-es2015.js,200,OK,Csae 1 1-3,text,true,,8396977,138,3,3,https://192.168.78.11/dcim/vendor-es2015.js,3,0,0
1610528592482,3,main-es2015.js,200,OK,Csae 1 1-3,text,true,,153103,136,3,3,https://192.168.78.11/dcim/main-es2015.js,2,0,0
1610528592481,4,main-es2015.js,200,OK,Csae 1 1-2,text,true,,153103,136,3,3,https://192.168.78.11/dcim/main-es2015.js,3,0,0
1610528592486,1,1-es2015.js,200,OK,Csae 1 1-3,text,true,,11309,133,3,3,https://192.168.78.11/dcim/1-es2015.js,1,0,0
1610528591939,543,dcim embedded,200,"Number of samples in transaction : 6, number of failing samples : 0",Csae 1 1-3,,true,,13155686,825,3,3,null,46,5,0
1610528592486,12,1-es2015.js,200,OK,Csae 1 1-2,text,true,,11309,133,3,3,https://192.168.78.11/dcim/1-es2015.js,12,0,0
1610528591937,554,dcim embedded,200,"Number of samples in transaction : 6, number of failing samples : 0",Csae 1 1-2,,true,,13155686,825,3,3,null,57,7,0
1610528592577,82,models,401,,Csae 1 1-1,text,false,,342,170,3,3,https://192.168.78.11/dcTrackApp/api/v1/models?gcsr=0.46150935245616487,81,0,0
1610528592575,85,models,401,,Csae 1 1-2,text,false,,342,172,3,3,https://192.168.78.11/dcTrackApp/api/v1/models?gcsr=0.0044187514242725046,85,0,0
1610528592574,85,models,401,,Csae 1 1-3,text,false,,342,169,3,3,https://192.168.78.11/dcTrackApp/api/v1/models?gcsr=0.4667074736808381,84,0,0
1610528592685,641,users,200,OK,Csae 1 1-2,text,true,,95143,751,3,3,https://192.168.78.11/login/login,272,0,0
1610528592685,272,users-0,302,Found,Csae 1 1-2,text,true,,1028,146,3,3,https://192.168.78.11/users?gcsr=0.7335871964152048,272,0,0
1610528592958,368,users-1,200,OK,Csae 1 1-2,text,true,,94115,605,3,3,https://192.168.78.11/login/login,366,0,0
1610528592688,641,users,200,OK,Csae 1 1-3,text,true,,95143,751,3,3,https://192.168.78.11/login/login,263,0,0
1610528592688,263,users-0,302,Found,Csae 1 1-3,text,true,,1028,146,3,3,https://192.168.78.11/users?gcsr=0.8092952377297434,263,0,0
1610528592955,374,users-1,200,OK,Csae 1 1-3,text,true,,94115,605,3,3,https://192.168.78.11/login/login,373,0,0
1610528592688,644,users,200,OK,Csae 1 1-1,text,true,,95143,751,3,3,https://192.168.78.11/login/login,267,0,0
1610528592688,267,users-0,302,Found,Csae 1 1-1,text,true,,1028,146,3,3,https://192.168.78.11/users?gcsr=0.2723714074034066,267,0,0
1610528592955,377,users-1,200,OK,Csae 1 1-1,text,true,,94115,605,3,3,https://192.168.78.11/login/login,376,0,0
1610528593330,16,pages-pages-module-es2015.js,200,OK,Csae 1 1-2,text,true,,721245,627,3,3,https://192.168.78.11/dcim/pages-pages-module-es2015.js,6,0,0
1610528592498,742,load data,,"Number of samples in transaction : 3, number of failing samples : 1",Csae 1 1-2,,false,,816730,1550,3,3,null,363,106,0
1610528593333,19,pages-pages-module-es2015.js,200,OK,Csae 1 1-3,text,true,,721245,627,3,3,https://192.168.78.11/dcim/pages-pages-module-es2015.js,12,0,0
1610528592488,745,load data,,"Number of samples in transaction : 3, number of failing samples : 1",Csae 1 1-3,,false,,816730,1547,3,3,null,359,119,0
1610528593335,18,pages-pages-module-es2015.js,200,OK,Csae 1 1-1,text,true,,721245,627,3,3,https://192.168.78.11/dcim/pages-pages-module-es2015.js,1,0,0
1610528592477,744,load data,,"Number of samples in transaction : 3, number of failing samples : 1",Csae 1 1-1,,false,,816730,1548,3,3,null,349,133,0
1610528593347,638,logout,200,OK,Csae 1 1-2,text,true,,691596,2536,3,3,https://192.168.78.11/login/login?redir=%2Fdcim%2F,14,0,0
1610528593347,14,logout-0,302,Found,Csae 1 1-2,text,true,,1276,623,3,3,https://192.168.78.11/login/logout?redir=%2Fdcim%2F,14,0,0
1610528593361,68,logout-1,200,OK,Csae 1 1-2,text,true,,94083,622,3,3,https://192.168.78.11/login/login?redir=%2Fdcim%2F,65,0,0
1610528593563,26,logout-2,200,OK,Csae 1 1-2,text,true,,162489,643,3,3,https://192.168.78.11/assets/login-9d5befbb3ef0093836c4ceed4be3296b30c78bdc6acc8c59d8cd418047f90d66.css,23,0,0
1610528593908,77,logout-3,200,OK,Csae 1 1-2,text,true,,433748,648,3,3,https://192.168.78.11/assets/application-a2cffd1302fd95d8e06fbdf734512a9d4a300e322368812c1b0e14737c75771c.js,73,0,57
1610528594667,17,accessLevel,403,,Csae 1 1-2,text,false,,284,593,3,3,https://192.168.78.11/dcTrackApp/api/user/accessLevel,17,0,0
1610528594686,44,sunbird-login-bg.jpg,200,OK,Csae 1 1-2,bin,true,,687735,669,3,3,https://192.168.78.11/assets/raritan_assets/sunbird-login-bg-cfcde8aba14a2957fa25808c60c88d68d20c7d694dce2fb1392fd806c0d46459.jpg,38,0,0
1610528594731,5,sunbird-logo-white.png,200,OK,Csae 1 1-2,bin,true,,10090,671,3,3,https://192.168.78.11/assets/raritan_assets/sunbird-logo-white-7ec124f9162fab9ec2744d9284eb21e22d9d0fb679939b5c0f586d9735579d4a.png,5,0,0
1610528593354,635,logout,200,OK,Csae 1 1-1,text,true,,691596,2536,3,3,https://192.168.78.11/login/login?redir=%2Fdcim%2F,23,0,0
1610528593354,23,logout-0,302,Found,Csae 1 1-1,text,true,,1276,623,3,3,https://192.168.78.11/login/logout?redir=%2Fdcim%2F,23,0,0
1610528593378,63,logout-1,200,OK,Csae 1 1-1,text,true,,94083,622,3,3,https://192.168.78.11/login/login?redir=%2Fdcim%2F,62,0,0
1610528593560,26,logout-2,200,OK,Csae 1 1-1,text,true,,162489,643,3,3,https://192.168.78.11/assets/login-9d5befbb3ef0093836c4ceed4be3296b30c78bdc6acc8c59d8cd418047f90d66.css,24,0,0
