timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,API Start Time,API End Time
1626730227203,375,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,61032,61407
1626730227203,16000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,61032,77032
1626730228203,13462,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,62032,75494
1626730228203,3000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,62032,65032
1626730228203,22000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,62032,84032
1626730229204,13465,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,63033,76498
1626730229204,1127,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,63033,64160
1626730229204,17000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,63033,80033
1626730230204,13465,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,64033,77498
1626730230204,500,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,64033,64533
1626730230204,17000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,64033,81033
1626730231204,13465,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,65033,78498
1626730231204,500,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,65033,65533
1626730231204,17000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,65033,82033
1626730232205,13465,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,66034,79499
1626730232205,375,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,66034,66409
1626730232205,17000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,66034,83034
1626730233205,13465,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,67034,80499
1626730233205,1373,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,67034,68407
1626730233205,16000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,67034,83034
1626730234206,13571,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,68035,81606
1626730234206,8091,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,68035,76126
1626730234206,17000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,68035,85035
1626730235206,13576,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,69035,82611
1626730235206,750,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,69035,69785
1626730235206,17000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,69035,86035
1626730236207,13583,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,70036,83619
1626730236207,1378,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,70036,71414
1626730236207,17000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,70036,87036
1626730237207,13760,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,71036,84796
1626730237207,2791,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,71036,73827
1626730237207,17000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,71036,88036
1626730238209,13761,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,72038,85799
1626730238209,3128,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,72038,75166
1626730238209,17000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,72038,89038
1626730239209,13794,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,73038,86832
1626730239209,5867,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,73038,78905
1626730239209,17000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,73038,90038
1626730240210,13823,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,74039,87862
1626730240210,5018,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,74039,79057
1626730240210,17000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,74039,91039
1626730241210,13923,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,75039,88962
1626730241210,7779,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,75039,82818
1626730241210,23000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,75039,98039
1626730242211,13935,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,76040,89975
1626730242211,876,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,76040,76916
1626730242211,18000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,76040,94040
1626730243211,13935,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,77040,90975
1626730243211,125,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,77040,77165
1626730243211,18000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,77040,95040
1626730244212,13935,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,78041,91976
1626730244212,500,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,78041,78541
1626730244212,18000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,78041,96041
1626730245212,13935,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,79041,92976
1626730245212,1126,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,79041,80167
1626730245212,18000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,79041,97041
1626730246213,13985,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,80042,94027
1626730246213,3007,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,80042,83049
1626730246213,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,80042,99042
1626730247213,13986,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,81042,95028
1626730247213,250,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,81042,81292
1626730247213,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,81042,100042
1626730248213,13986,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,82042,96028
1626730248213,250,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,82042,82292
1626730248213,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,82042,101042
1626730249214,13986,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,83043,97029
1626730249214,500,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,83043,83543
1626730249214,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,83043,102043
1626730250214,13986,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,84043,98029
1626730250214,125,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,84043,84168
1626730250214,18000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,84043,102043
1626730251215,14418,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,85044,99462
1626730251215,8291,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,85044,93335
1626730251215,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,85044,104044
1626730252215,14420,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,86044,100464
1626730252215,625,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,86044,86669
1626730252215,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,86044,105044
1626730253215,14427,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,87044,101471
1626730253215,250,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,87044,87294
1626730253215,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,87044,106044
1626730254216,14709,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,88045,102754
1626730254216,3250,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,88045,91295
1626730254216,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,88045,107045
1626730255216,14709,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,89045,103754
1626730255216,500,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,89045,89545
1626730255216,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,89045,108045
1626730256216,14749,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,90045,104794
1626730256216,7259,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,90045,97304
1626730256216,18000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,90045,108045
1626730257217,14787,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,91046,105833
1626730257217,5667,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,91046,96713
1626730257217,18000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,91046,109046
1626730258217,14882,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,92046,106928
1626730258217,6649,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,92046,98695
1626730258217,24000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,92046,116046
1626730259218,14894,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,93047,107941
1626730259218,1000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,93047,94047
1626730259218,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,93047,112047
1626730260218,14895,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,94047,108942
1626730260218,500,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,94047,94547
1626730260218,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,94047,113047
1626730261218,14895,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,95047,109942
1626730261218,625,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,95047,95672
1626730261218,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,95047,114047
1626730262219,14943,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,96048,110991
1626730262219,3000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,96048,99048
1626730262219,25000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,96048,121048
1626730263219,14947,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,97048,111995
1626730263219,750,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,97048,97798
1626730263219,20000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,97048,117048
1626730264219,14947,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,98048,112995
1626730264219,872,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,98048,98920
1626730264219,20000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,98048,118048
1626730265220,14947,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,99049,113996
1626730265220,250,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,99049,99299
1626730265220,20000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,99049,119049
1626730266220,14947,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,100049,114996
1626730266220,876,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,100049,100925
1626730266220,18000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,100049,118049
1626730267221,14947,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,101050,115997
